n_sq_vo,c_coinsee,c_desi,c_liaison,l_voie,l_courtmin,l_longmin,c_voie,b_fantoir,b_off,c_voie_vp,objectid,c_domoff,n_sq_co,length,geometry,sinuosity,azimuth,Route_Name,henge_time
750001346,75056,RUE,,HENRI REGNAULT,R. Henri Regnault,Rue Henri Regnault,750564590,O,O,4517,7587,P,750001537,,"LINESTRING (2.3311304096666694 48.82437422185641, 2.3310191347377955 48.824404385158694, 2.328977937506181 48.824811232083604, 2.3288702064938764 48.82485584830481)",1.0009930525617328,287.9357877287821,Rue Henri Regnault,"['2025-04-20T19:44:42', '2025-08-21T19:49:07']"
750008206,75056,VOIE,,GQ/13,Voie Gq/13,Voie Gq/13,75056X021,O,O,T330,7629,I,750001537,,"LINESTRING (2.3726337047442407 48.8350181997731, 2.3716157284792825 48.83447947745964)",1.0,231.20164251475228,Voie Gq/13,
750002927,75056,RUE,,PAUL DUKAS,R. Paul Dukas,Rue Paul Dukas,750567152,O,O,7085,7644,P,750001537,,"LINESTRING (2.392010547735771 48.84044266181586, 2.3920320374295314 48.84121098661684)",1.0,181.05458743259175,Rue Paul Dukas,
750004306,75056,AV,,SULLY-PRUDHOMME,Av. Sully-Prudhomme,Avenue Sully-Prudhomme,750569125,O,O,8738,7663,P,750001537,,"LINESTRING (2.3082702807424753 48.862352286256105, 2.308307298446026 48.86172630909533, 2.308326448134104 48.86113710172522)",1.000088219485453,358.2582667254683,Avenue Sully-Prudhomme,
750002571,75056,RUE,,TCHAIKOVSKI,R. Tchaïkovski,Rue Tchaïkovski,750569183,O,O,9150,7670,P,750001537,,"LINESTRING (2.3646248061305215 48.89371001051584, 2.364580588086143 48.89390561175131, 2.364928116811682 48.89492044838431, 2.365062262416064 48.89552302859595, 2.3650782857174337 48.89570893966072, 2.3658164419349874 48.89598340173349, 2.3658736898719313 48.89599775222561)",1.1217304057479907,199.74257593747774,Rue Tchaïkovski,
750000952,75056,RUE,,PHILIBERT DELORME,R. Philibert Delorme,Rue Philibert Delorme,750567373,O,O,7334,7682,P,750001537,,"LINESTRING (2.301655918101857 48.88703691951219, 2.3019871734971944 48.88757783815442, 2.3023225527223796 48.88810869810918, 2.302646092134071 48.88857811760129, 2.3029160428963023 48.88887927422075, 2.30320063500305 48.889118929256135, 2.303588282028631 48.889371548737834, 2.304029559458897 48.889620962236705)",1.0198472373668603,211.13068536942615,Rue Philibert Delorme,
750005258,75056,AV,DE LA,GROTTE,Av. de la Grotte,Avenue de la Grotte,75056R063,O,N,4315,7686,I,750001537,,"LINESTRING (2.383781432565646 48.88259405613707, 2.3837638850553375 48.88252358447507, 2.383686949917403 48.8824360616329, 2.3836348014859463 48.88237420723939, 2.3835959969310627 48.88229326584786, 2.383580829906943 48.88222907470638, 2.383571423637889 48.88218738741415, 2.383581842591013 48.882104352188584, 2.38367951687926 48.88194765257624, 2.3838330432438917 48.88177249833595, 2.383937670455764 48.88161118473142, 2.3840004076061083 48.88144989830601, 2.383974684601198 48.881343195571915)",1.1415451300186676,354.1986965134298,Avenue de la Grotte,
750006482,75056,RUE,DE,VERNEUIL,R. de Verneuil,Rue de Verneuil,750569691,O,O,9718,7706,P,750001537,,"LINESTRING (2.3322713252984544 48.85704561151079, 2.3305633807615562 48.85756085910027, 2.3292924640102926 48.85793973551835, 2.3283247837312464 48.858230410601074, 2.3260945838520453 48.85889749421565)",1.0000007504607413,294.50091907973876,Rue de Verneuil,"['2025-05-03T20:03:38', '2025-08-08T20:12:17']"
750007130,75056,PL,,JACQUES DEBU-BRIDEL,Pl. Jacques Debu-Bridel,Place Jacques Debu-Bridel,75056B152,O,O,4861,7745,P,750001537,,"LINESTRING (2.3399250262521267 48.824640855720276, 2.339903784878406 48.82453699520723)",1.0,187.66864684430476,Place Jacques Debu-Bridel,
750000132,75056,VOIE,,BJ/18,Voie Bj/18,Voie Bj/18,75056A794,N,O,Y576,7766,P,750001537,,"LINESTRING (2.3557292844918147 48.900903365346466, 2.356499889094373 48.900694595428035, 2.357299528461322 48.900481425822434, 2.357908908172715 48.90032401375607, 2.3581314755462115 48.900236219553435, 2.3584101101318953 48.90014029871713, 2.358615624379405 48.900042591732856, 2.358724698794992 48.899950393465176, 2.358844813524259 48.89981899009179, 2.3589189593280517 48.89968533505855, 2.3589503949626387 48.899541810702324, 2.3589613086800134 48.899221568864036, 2.358956165309879 48.89883393617286, 2.358955091139033 48.89875279412361, 2.3590651168020975 48.898683883843034)",1.137216489699412,315.3438713417678,Voie Bj/18,
750000366,75056,CHEM,DES,VIEUX CHENES,Chem. des Vieux Chênes,Chemin des Vieux Chênes,75056R221,O,O,Z221,7784,P,750001537,,"LINESTRING (2.2519138506560794 48.851760097226204, 2.251879156646045 48.85184719067167, 2.2519134079746945 48.85202445382819, 2.2519248100176963 48.852082696040995, 2.2518862465650105 48.85219153889482, 2.25184390338881 48.85227506795551, 2.2518284943301587 48.85230796929712, 2.2517939103333635 48.85234085865547, 2.251747796729423 48.852381338488925, 2.251617182965598 48.852472400702, 2.2514174962513813 48.8525760534409, 2.251179390038457 48.852710061785864, 2.250883638086854 48.85289213952679, 2.2505917319104967 48.85306915919871, 2.2503215482325123 48.85319972718185, 2.2501396716532738 48.85326813533676)",1.0859811442157783,322.25634200414765,Chemin des Vieux Chênes,
750008198,75056,PL,,FRANCOISE DORIN,Pl. Françoise Dorin,Place Françoise Dorin,75056T324,O,O,3825,7823,D,750001537,,"LINESTRING (2.314517901444465 48.88893438338386, 2.3133652577974906 48.88957362282666)",1.0,310.1465517011336,Place Françoise Dorin,
750008228,75056,VOIE,,CT/17,Voie Ct/17,Voie Ct/17,75056T354,O,O,X027,7830,P,750001537,,"LINESTRING (2.3133745304376534 48.88967299778328, 2.3138207549661702 48.89005885819913)",1.0,217.24807728135028,Voie Ct/17,
750000806,75056,RUE,,SANTOS-DUMONT,R. Santos-Dumont,Rue Santos-Dumont,750568815,O,O,8456,7883,P,750001537,,"LINESTRING (2.305767998636478 48.83454993154834, 2.3057439899588883 48.83445713873758, 2.305505195135448 48.83394283957911, 2.305136034144313 48.83332805973358, 2.305119965205025 48.833310194737656, 2.3051070912318554 48.83328259908171, 2.304870809170119 48.832900502774066, 2.3045200263080026 48.8329249681229, 2.3041107797419977 48.83241516027565, 2.303782495478397 48.83199255786419)",1.0576267461091675,207.0703435950122,Rue Santos-Dumont,
750001361,75056,RUE,,HUMBLOT,R. Humblot,Rue Humblot,750564682,O,O,4597,7950,P,750001537,,"LINESTRING (2.2928277740625522 48.8508181269229, 2.29290010306901 48.85089904726322, 2.29302634739534 48.85091847302165, 2.2943593779644615 48.851041055742776, 2.294420981134465 48.85110309723684, 2.294463576939788 48.851171924715004)",1.041625507850761,251.80425088382094,Rue Humblot,"['2025-02-17T18:09:32', '2025-10-24T17:38:22']"
750008288,75056,PAS,,MADELEINE PELLETIER,Pas. Madeleine Pelletier,Passage Madeleine Pelletier,75056T400,O,O,5834,7973,P,750001537,,"LINESTRING (2.384877648185118 48.8269157405067, 2.3857731475523574 48.82613234014496)",1.0,323.036556425732,Passage Madeleine Pelletier,
750005695,75056,RUE,,NEUVE SAINT-PIERRE,R. Neuve Saint-Pierre,Rue Neuve Saint-Pierre,750566732,O,O,6674,8004,P,750001537,,"LINESTRING (2.3641962319156966 48.85345694405209, 2.3641475916941235 48.853478180111196, 2.363733014831395 48.85366109903038, 2.3635200584740352 48.85374676294759, 2.363293613397313 48.85382092393905, 2.3630644254530924 48.85388751534022, 2.3628387918635565 48.853957623708894, 2.3623925704360644 48.85410300135496, 2.3622684393565287 48.85413986081184)",1.0012646227924407,298.29808495425306,Rue Neuve Saint-Pierre,"['2025-05-11T20:14:49', '2025-07-30T20:26:01', '2025-07-31T20:24:36']"
750002738,75056,PAS,DES,RONDEAUX,Pas. des Rondeaux,Passage des Rondeaux,750568344,O,O,8316,8064,P,750001537,,"LINESTRING (2.395725237170506 48.86478999296912, 2.3960892798528994 48.86492263954687, 2.396201001434448 48.86499452093157)",1.0047117738996236,236.8353816077501,Passage des Rondeaux,"['2025-01-14T17:14:28', '2025-01-15T17:15:55', '2025-11-26T16:53:20']"
750000919,75056,AV,DE LA,PORTE DES TERNES,Av. de la Porte des Ternes,Avenue de la Porte des Ternes,750567701,O,O,7686,8072,P,750001537,,"LINESTRING (2.2836236999076402 48.88109169619783, 2.2827311974517555 48.88129640173664, 2.282534396087823 48.88134154739714, 2.2823439449698975 48.88138795390005, 2.2821124524291334 48.881431173173944, 2.2819983708284637 48.881451209792154, 2.281799566846715 48.88150404056744, 2.2806612376342867 48.881764750400166)",1.0001591320345098,289.06010858521404,Avenue de la Porte des Ternes,"['2025-04-22T19:47:38', '2025-08-19T19:52:54']"
750002605,75056,CITE,,TRAEGER,Cité Traëger,Cité Traëger,750569410,O,O,9405,8127,P,750001537,,"LINESTRING (2.3507049023657833 48.893128424830465, 2.350416052129108 48.89318466669524)",1.0,286.49685207520383,Cité Traëger,"['2025-04-17T19:40:16', '2025-08-24T19:43:21']"
750006126,75056,RTE,DES,LACS A MADRID,Rte. des Lacs à Madrid,Route des Lacs à Madrid,75056Z113,O,O,Z113,8156,P,750001537,,"LINESTRING (2.2616579111896464 48.86867429966559, 2.261585347286514 48.86870778450367, 2.2615163139290884 48.86874416900187, 2.261451507974529 48.86878334055049, 2.261403754203935 48.86881497281382, 2.2613210685543437 48.8688729113183, 2.2612425926360773 48.86893391555112, 2.2612016461365534 48.868969052245255, 2.2610173879497566 48.86912271990623, 2.260956766004126 48.869175371288456, 2.260781910393455 48.86933882759034, 2.260746944625393 48.86937324560296, 2.260563461293932 48.869558565432214, 2.260383356713747 48.8697468287221, 2.260228133758186 48.86989457691505, 2.2600822194720633 48.87002037535508, 2.260015603865537 48.87007446411168, 2.259818655520366 48.870226495489824, 2.259758880212149 48.87027023891205, 2.2594809024445706 48.87046492833687, 2.2594092456003323 48.87051776243784, 2.2592234547189993 48.87065957327803, 2.2591174377685515 48.87074048806326, 2.2588052733956006 48.87099863815497, 2.258713962661279 48.871075911333556, 2.258529894984122 48.87124005355565, 2.2584596229743386 48.87130272552259, 2.258219074214406 48.87153555131014, 2.258130318709545 48.871625691540864, 2.2578273626758834 48.87189707146154, 2.257614953444689 48.87208550771993, 2.257417821597779 48.87225703168733, 2.2571917812658784 48.87244221688277, 2.2569511289732866 48.872628012416904, 2.256783921510173 48.872757307804356, 2.2565494219091513 48.87293403030761, 2.256324212556159 48.87310356131189, 2.256116041618233 48.87326753187449, 2.2558566644830185 48.87348371460495, 2.2556270321229506 48.873681932895316, 2.2554197701124727 48.873872609449776, 2.255295145649789 48.873968657868396)",1.0019130755535435,321.6764665807989,Route des Lacs à Madrid,
750000055,75056,VOIE,,AT/14,Voie At/14,Voie At/14,75056A888,N,O,Y708,8216,P,750001537,,"LINESTRING (2.311416593538406 48.82316303544987, 2.312180377391383 48.82291367945247, 2.3128086777627828 48.82275060025757, 2.3141202077789718 48.822451638567095, 2.314291626199367 48.822417069077005, 2.314391270532314 48.82239449032829)",1.0007924298695374,291.42469227848574,Voie At/14,"['2025-04-26T19:53:30', '2025-08-15T20:00:13']"
750003108,75056,RUE,DE,METZ,R. de Metz,Rue de Metz,750566300,O,O,6222,8250,P,750001537,,"LINESTRING (2.354959250010202 48.87057553593367, 2.354795710615692 48.87064143946063, 2.353293973189711 48.87096615369261)",1.001335865382674,289.62757200375523,Rue de Metz,"['2025-04-23T19:49:06', '2025-08-18T19:54:45']"
750005652,75056,RUE,DE LA,PERLE,R. de la Perle,Rue de la Perle,750567273,O,O,7224,8257,P,750001537,,"LINESTRING (2.3621618544811462 48.859224110678646, 2.3620316674656854 48.859253625807156, 2.3607270374634055 48.859940771284286)",1.0026046572440435,307.206087974473,Rue de la Perle,"['2025-06-14T20:49:09', '2025-06-15T20:49:37', '2025-06-16T20:50:03', '2025-06-17T20:50:26', '2025-06-18T20:50:46', '2025-06-19T20:51:04', '2025-06-20T20:51:19', '2025-06-21T20:51:32', '2025-06-22T20:51:42', '2025-06-23T20:51:49', '2025-06-24T20:51:54', '2025-06-25T20:51:56', '2025-06-26T20:51:55']"
750006621,75056,RUE,,PERRAULT,R. Perrault,Rue Perrault,750567279,O,O,7231,8260,P,750001537,,"LINESTRING (2.341105871533109 48.86025486470057, 2.341204046090875 48.86023580837964, 2.3420089954788104 48.860408514197566, 2.3421298176052754 48.8604860008488)",1.0162908221605762,251.0620086681506,Rue Perrault,"['2025-02-15T18:06:13', '2025-10-25T17:36:34']"
750000776,75056,RUE,DE LA,TERRASSE,R. de la Terrasse,Rue de la Terrasse,750569209,O,O,9179,8330,P,750001537,,"LINESTRING (2.312139498978103 48.88119109446901, 2.3126506626900576 48.88147017106028, 2.313539171292844 48.88195469511306, 2.314112654456525 48.88226783851991, 2.31452406972574 48.88249049559773, 2.314932007249543 48.88270827489591)",1.0000053268633806,230.43624440943864,Rue de la Terrasse,
750000176,75056,VOIE,,EO/20,Voie Eo/20,Voie Eo/20,75056A754,O,O,Y512,8361,P,750001537,,"LINESTRING (2.413748568888209 48.864413445250975, 2.4136250151498078 48.865167916044584, 2.4136015393407466 48.865296496392745, 2.4135990098670295 48.86538073404067, 2.4135964489854698 48.86545444027426, 2.413596567561826 48.865529886361074, 2.413608119181824 48.865665014593624, 2.41362902734293 48.8658808233125, 2.4136240053834 48.86607386861, 2.4135845583901236 48.86635816289847, 2.4135687624695215 48.86647048473435, 2.4135212642327093 48.866717938564065, 2.413425975027492 48.86686705839526)",1.0116789837277111,355.05695820425944,Voie Eo/20,
750001049,75056,RUE,D',OUESSANT,R. d'Ouessant,Rue d'Ouessant,750566975,O,O,6892,8371,P,750001537,,"LINESTRING (2.2965126486493834 48.8501607146352, 2.297379442636323 48.850296898979494, 2.2974587411609315 48.850232304812764, 2.2976232290713936 48.85012504136063, 2.2984835994322284 48.84956125166133, 2.298557110591604 48.84953462085454)",1.0676831586539026,294.9557542943792,Rue d'Ouessant,"['2025-05-04T20:05:03', '2025-08-07T20:13:55']"
750002579,75056,IMP,DU,TERTRE,Imp. du Tertre,Impasse du Tertre,750569216,O,O,9188,8385,P,750001537,,"LINESTRING (2.3402201022842037 48.886935758531905, 2.3402074169172966 48.88691121792624, 2.3401353208487596 48.88680219982649)",1.000827975391345,202.65585471509104,Impasse du Tertre,
750000152,75056,VOIE,,BA/17,Voie Ba/17,Voie Ba/17,75056A817,N,O,Y608,8415,P,750001537,,"LINESTRING (2.2900909703200187 48.886509853757246, 2.290109247849324 48.88661762126046, 2.2902481230668053 48.88672316286561, 2.290371262412944 48.88685464671399, 2.2905720239445984 48.88698829908563, 2.291119706068623 48.88732044665178, 2.2914757558754073 48.88754269256624, 2.2922492439900086 48.88797941394981, 2.2924169926442457 48.88805925875474, 2.29262327570945 48.888157623372024, 2.2927901837064155 48.88832053388841)",1.0156419950251183,224.42633026476244,Voie Ba/17,
750007159,75056,PAS,DE L',YONNE,Pas. de l'Yonne,Passage de l'Yonne,750569979,O,O,9971,8430,V,750001537,,"LINESTRING (2.386134953334165 48.83219451399636, 2.3860468308154057 48.832275148670064, 2.385710318676763 48.83245541684225)",1.0056576901506316,313.0269322583391,Passage de l'Yonne,
750000612,75056,PL,,VIOLET,Pl. Violet,Place Violet,750569868,O,O,9840,8436,P,750001537,,"LINESTRING (2.2902151784686495 48.8447755664632, 2.290495112830734 48.844665804439366, 2.290790005697284 48.84455017662645)",1.0000000000003535,300.78643169050326,Place Violet,"['2025-05-18T20:24:01', '2025-07-24T20:33:50']"
750002878,75056,PAS,DU,POTEAU,Pas. du Poteau,Passage du Poteau,750567754,O,O,7726,8486,M,750001537,,"LINESTRING (2.3379822822049974 48.897245923551786, 2.3378672957975266 48.89726641287589, 2.337802510500893 48.897276774556886, 2.3376018797245677 48.897308957825636, 2.3374792658112074 48.89732856822219, 2.3372036122787128 48.89737271939625, 2.337198431287893 48.897373617021465, 2.337144005649452 48.897382344960675, 2.337083033833513 48.89739206186375, 2.3370770333504773 48.89739304487943, 2.3369612392466497 48.89741156834758, 2.3368371211169876 48.89743143955544, 2.3367593773946895 48.89744394124124, 2.336716952717237 48.89745069399348, 2.3366453460565486 48.89746219537772, 2.3365774300499464 48.8974730786473, 2.3365376734338943 48.89748560175955, 2.336478949197815 48.897504099169936, 2.3364257713295458 48.89752085562424, 2.3362394364271495 48.89757955581002, 2.3361848753513907 48.89759673616396, 2.336219394385302 48.89777677333902)",1.0960971813745783,294.61076768901336,Passage du Poteau,"['2025-05-03T20:03:38', '2025-08-08T20:12:17']"
750004937,75056,RUE,DE,BUCI,R. de Buci,Rue de Buci,750561360,O,O,1355,8533,P,750001537,,"LINESTRING (2.338303496692701 48.85369558090607, 2.337980602983173 48.85374214416862, 2.337186676281388 48.85386269631196, 2.33699539274586 48.85384923446672, 2.336960452550373 48.853869303323464, 2.3367617713001265 48.85377640506289, 2.3365275114561066 48.853668137067366, 2.33626177352485 48.85351256777828, 2.3359245111694236 48.85325249155321, 2.335829934191824 48.85317515266566)",1.0660602650483695,252.26887899495082,Rue de Buci,['2025-10-23T17:40:12']
750004940,75056,RUE,DE,BUDAPEST,R. de Budapest,Rue de Budapest,750561363,O,O,1358,8537,P,750001537,,"LINESTRING (2.3277827076258455 48.87571743398438, 2.327737841641669 48.87584277457037, 2.327329457177985 48.87692752761642, 2.3273057812741507 48.87704623296258, 2.327270331806362 48.877097898514236, 2.3271718217627724 48.877109449959356, 2.3269131836705084 48.87711376076965)",1.1147994680035647,337.7285090490924,Rue de Budapest,
750001412,75056,VLA,,HALLE,Vla. Hallé,Villa Hallé,750564459,O,O,4410,8601,V,750001537,,"LINESTRING (2.3320191343797463 48.83067217186142, 2.332002916080028 48.83086092281903, 2.3320889848668354 48.83098736080295, 2.332304216953033 48.83113245337024)",1.1118421076677523,202.1815112669796,Villa Hallé,
750006659,75056,PAS,DE L',ANCRE,Pas. de l'Ancre,Passage de l'Ancre,750560311,O,O,0306,8651,V,750001537,,"LINESTRING (2.353046543542534 48.86427514099661, 2.3528151184262023 48.864325017518034, 2.3526538865965794 48.864361252499, 2.3523837380121475 48.86440751920367, 2.352340390145728 48.86440095324405, 2.3523059059255726 48.864400703671215, 2.3522109058422487 48.86440753715406, 2.351985139868335 48.86453164764115)",1.014029277232094,290.17187118508,Passage de l'Ancre,"['2025-04-24T19:50:34', '2025-08-17T19:56:36']"
750007347,75056,PL,,JEAN GABIN,Pl. Jean Gabin,Place Jean Gabin,750564892,O,O,4937,8685,P,750001537,,"LINESTRING (2.344680578452472 48.889320859546324, 2.344795450602838 48.88922763458423, 2.345148017065539 48.889064941767415)",1.0062392358211407,309.7826804202238,Place Jean Gabin,
750005231,75056,RUE,,JEAN MENANS,R. Jean Ménans,Rue Jean Ménans,750564919,O,O,4819,8686,P,750001537,,"LINESTRING (2.3787394280500473 48.881176504413794, 2.3796206879829382 48.88041205802025)",1.0,322.83322501754674,Rue Jean Ménans,
750002752,75056,RUE,DU,RUISSEAU,R. du Ruisseau,Rue du Ruisseau,750568436,O,O,8393,8701,P,750001537,,"LINESTRING (2.3396938898318975 48.891412075886, 2.3400867869583672 48.892681766187756, 2.3402176390461547 48.89310461131471, 2.340316902738865 48.89342970565222, 2.3406668636462804 48.89457575914952, 2.3407458476423573 48.894834353128374, 2.3413606234612785 48.89577694143574, 2.3416851459093198 48.896276697290396, 2.341764524579966 48.89639895546683, 2.3420454109387756 48.89683149786493, 2.342292530026435 48.897222961933615, 2.3423588838838025 48.897328061004764, 2.3424521840701322 48.89747580079194, 2.3425456580060944 48.897623865192145, 2.342622376675438 48.89774537957646, 2.3426644470395233 48.89781201617298)",1.009480853738453,196.96877275338022,Rue du Ruisseau,
